filename,filepath,haplotype_count,load_time,matrix_rows,matrix_cols,matrix_size,matrix_density,ones_count,zeros_count,row_min_sum,row_max_sum,row_mean_sum,row_std_sum,col_min_sum,col_max_sum,col_mean_sum,col_std_sum,ilp_calls_total,preprocessing_time,clustering_time,total_time,ilp_time_total,ilp_time_ratio,avg_ilp_time,patterns_found,regions_found,clustering_steps,regions_processed,matrix_operations,avg_region_size,largest_region,smallest_region,ilp_calls_per_pattern,time_per_ilp_call,patterns_per_second,matrix_complexity,solver_success_count,solver_failed_count,solver_error_count,error
matrix_edge_8_1435000.csv,2/matrix_edge_8_1435000.csv,2,0.3151359558105469,90,175,15750.0,0.8074920634920635,12718.0,3032.0,127.0,154.0,141.3111111111111,9.668556647934633,41.0,90.0,72.67428571428572,19.503323421658063,0,0.011860132217407227,1.0728836059570312e-05,0.011870861053466797,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12718.0,0.0,0.0,0.0,
matrix_edge_21_90000.csv,2/matrix_edge_21_90000.csv,2,0.3140287399291992,88,179,15752.0,0.9318816658202133,14679.0,1073.0,156.0,175.0,166.8068181818182,4.313978217127579,41.0,88.0,82.00558659217877,10.683615193110294,0,0.012228012084960938,1.1444091796875e-05,0.012239456176757812,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14679.0,0.0,0.0,0.0,
matrix_edge_43_235000.csv,2/matrix_edge_43_235000.csv,2,0.31416845321655273,88,179,15752.0,0.8184357541899442,12892.0,2860.0,128.0,161.0,146.5,11.279506759041936,41.0,88.0,72.02234636871508,18.45391521258632,0,0.013396263122558594,1.2159347534179688e-05,0.013408422470092773,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12892.0,0.0,0.0,0.0,
matrix_edge_7_195000.csv,2/matrix_edge_7_195000.csv,2,0.32459378242492676,44,358,15752.0,0.9647663788725241,15197.0,555.0,326.0,357.0,345.3863636363636,6.786403214887938,40.0,44.0,42.44972067039106,0.7219522184839191,0,0.032984256744384766,1.6450881958007812e-05,0.03300070762634277,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15197.0,0.0,0.0,0.0,
matrix_edge_65_290000.csv,2/matrix_edge_65_290000.csv,2,0.30869221687316895,95,166,15770.0,0.9380469245402663,14793.0,977.0,142.0,166.0,155.7157894736842,6.468812886937215,56.0,94.0,89.1144578313253,9.424022528075131,0,0.00988459587097168,1.1444091796875e-05,0.009896039962768555,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14793.0,0.0,0.0,0.0,
matrix_edge_8_1260000.csv,2/matrix_edge_8_1260000.csv,2,0.32047057151794434,98,161,15778.0,0.9001774622892635,14203.0,1575.0,135.0,151.0,144.92857142857142,3.5319243757360326,47.0,98.0,88.21739130434783,15.879083336409723,0,0.00899648666381836,1.049041748046875e-05,0.009006977081298828,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14203.0,0.0,0.0,0.0,
matrix_edge_19_20000.csv,2/matrix_edge_19_20000.csv,2,0.32050442695617676,43,367,15781.0,0.964894493378113,15227.0,554.0,338.0,364.0,354.1162790697674,5.3492416429507275,39.0,43.0,41.490463215258856,0.7450410468245507,0,0.03563714027404785,2.002716064453125e-05,0.03565716743469238,0.0,0.0,0.0,0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15227.0,0.0,0.0,0.0,
matrix_edge_33_180000.csv,2/matrix_edge_33_180000.csv,2,0.3208200931549072,41,385,15785.0,0.9629394995248653,15200.0,585.0,360.0,380.0,370.7317073170732,5.319198501167682,37.0,41.0,39.48051948051948,0.7629469456183056,0,0.036801815032958984,1.811981201171875e-05,0.0368199348449707,0.0,0.0,0.0,0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,0.0,0.0,0.0,
matrix_edge_26_195000.csv,2/matrix_edge_26_195000.csv,2,0.3175959587097168,69,229,15801.0,0.8935510410733498,14119.0,1682.0,184.0,223.0,204.6231884057971,13.126035030852613,29.0,69.0,61.65502183406114,11.104455757184983,0,0.015198945999145508,1.3589859008789062e-05,0.015212535858154297,0.0,0.0,0.0,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14119.0,0.0,0.0,0.0,
matrix_edge_8_1175000.csv,2/matrix_edge_8_1175000.csv,2,0.31522583961486816,104,152,15808.0,0.8309084008097166,13135.0,2673.0,97.0,148.0,126.29807692307692,21.676325178056636,44.0,103.0,86.41447368421052,19.8754159436606,0,0.0067403316497802734,1.0728836059570312e-05,0.006751060485839844,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13135.0,0.0,0.0,0.0,
matrix_edge_21_15000.csv,2/matrix_edge_21_15000.csv,2,0.31291794776916504,107,148,15836.0,0.9060368779994948,14348.0,1488.0,118.0,147.0,134.09345794392524,10.3287392453176,52.0,106.0,96.94594594594595,15.931773362798149,0,0.007778167724609375,1.049041748046875e-05,0.007788658142089844,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348.0,0.0,0.0,0.0,
matrix_edge_21_240000.csv,2/matrix_edge_21_240000.csv,2,0.313859224319458,90,176,15840.0,0.9336489898989899,14789.0,1051.0,155.0,170.0,164.32222222222222,3.079782740453466,43.0,89.0,84.0284090909091,10.716082315673065,0,0.016610145568847656,1.1444091796875e-05,0.01662158966064453,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14789.0,0.0,0.0,0.0,
matrix_edge_8_385000.csv,2/matrix_edge_8_385000.csv,2,0.3247225284576416,90,176,15840.0,0.8452651515151515,13389.0,2451.0,117.0,174.0,148.76666666666668,23.84442632286771,40.0,90.0,76.07386363636364,16.92161738937251,0,0.010218381881713867,1.1205673217773438e-05,0.01022958755493164,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13389.0,0.0,0.0,0.0,
matrix_edge_8_1205000.csv,2/matrix_edge_8_1205000.csv,2,0.3136923313140869,89,178,15842.0,0.9430627446029541,14940.0,902.0,157.0,174.0,167.86516853932585,3.938262353481916,40.0,89.0,83.93258426966293,9.322918182302677,0,0.01587533950805664,1.239776611328125e-05,0.015887737274169922,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14940.0,0.0,0.0,0.0,
matrix_edge_65_210000.csv,2/matrix_edge_65_210000.csv,2,0.31814146041870117,83,191,15853.0,0.9155364915158014,14514.0,1339.0,162.0,184.0,174.86746987951807,5.39471201222789,36.0,83.0,75.98952879581152,11.891740954096159,0,0.017108917236328125,1.2636184692382812e-05,0.017121553421020508,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14514.0,0.0,0.0,0.0,
matrix_edge_19_15000.csv,2/matrix_edge_19_15000.csv,2,0.32565855979919434,50,318,15900.0,0.9663522012578616,15365.0,535.0,293.0,315.0,307.3,4.891829923454003,43.0,50.0,48.31761006289308,0.8182689652683766,0,0.03441476821899414,2.1219253540039062e-05,0.03443598747253418,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15365.0,0.0,0.0,0.0,
matrix_edge_8_200000.csv,2/matrix_edge_8_200000.csv,2,0.32141828536987305,75,212,15900.0,0.9112578616352202,14489.0,1411.0,175.0,209.0,193.18666666666667,10.99902217876157,34.0,75.0,68.34433962264151,10.525320594666251,0,0.011706829071044922,1.1444091796875e-05,0.011718273162841797,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14489.0,0.0,0.0,0.0,
matrix_edge_26_60000.csv,2/matrix_edge_26_60000.csv,2,0.32738471031188965,93,171,15903.0,0.8618499654153304,13706.0,2197.0,119.0,168.0,147.3763440860215,19.345702742244395,42.0,92.0,80.15204678362574,16.219626906321473,0,0.013089418411254883,1.1444091796875e-05,0.013100862503051758,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13706.0,0.0,0.0,0.0,
matrix_edge_21_245000.csv,2/matrix_edge_21_245000.csv,2,0.3230934143066406,92,173,15916.0,0.8761623523498366,13945.0,1971.0,139.0,163.0,151.57608695652175,6.750577585034409,43.0,91.0,80.60693641618496,16.40373418581061,0,0.008727312088012695,1.0967254638671875e-05,0.008738279342651367,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13945.0,0.0,0.0,0.0,
matrix_edge_8_860000.csv,2/matrix_edge_8_860000.csv,2,0.3238718509674072,33,483,15939.0,0.9026287721939896,14387.0,1552.0,271.0,482.0,435.969696969697,72.50140431178488,24.0,33.0,29.786749482401657,2.5009460722057786,0,0.038018226623535156,2.0503997802734375e-05,0.03803873062133789,0.0,0.0,0.0,0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14387.0,0.0,0.0,0.0,
matrix_edge_66_35000.csv,2/matrix_edge_66_35000.csv,2,0.31761813163757324,101,158,15958.0,0.8921544053139491,14237.0,1721.0,135.0,146.0,140.96039603960395,2.6285590378437123,49.0,100.0,90.10759493670886,17.164721490193884,0,0.008902549743652344,1.1920928955078125e-05,0.008914470672607422,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14237.0,0.0,0.0,0.0,
matrix_edge_8_1245000.csv,2/matrix_edge_8_1245000.csv,2,0.3197197914123535,95,168,15960.0,0.8843358395989975,14114.0,1846.0,120.0,167.0,148.56842105263158,19.06755449314438,36.0,95.0,84.01190476190476,13.886867766774554,0,0.012446403503417969,1.0967254638671875e-05,0.01245737075805664,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114.0,0.0,0.0,0.0,
matrix_edge_8_1485000.csv,2/matrix_edge_8_1485000.csv,2,0.31569719314575195,95,168,15960.0,0.9094611528822055,14515.0,1445.0,131.0,168.0,152.78947368421052,13.169258250975506,54.0,94.0,86.39880952380952,13.128095952752295,0,0.013262033462524414,1.049041748046875e-05,0.013272523880004883,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14515.0,0.0,0.0,0.0,
matrix_edge_33_160000.csv,2/matrix_edge_33_160000.csv,2,0.32401013374328613,98,163,15974.0,0.8642794541129335,13806.0,2168.0,119.0,158.0,140.87755102040816,15.038227008311829,45.0,98.0,84.69938650306749,18.114880494475887,0,0.013008832931518555,1.1920928955078125e-05,0.013020753860473633,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13806.0,0.0,0.0,0.0,
matrix_edge_67_565000.csv,2/matrix_edge_67_565000.csv,2,0.31771135330200195,85,188,15980.0,0.8708385481852315,13916.0,2064.0,130.0,185.0,163.71764705882353,22.810014191246008,35.0,85.0,74.02127659574468,13.186855740765125,0,0.015322685241699219,1.1205673217773438e-05,0.015333890914916992,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13916.0,0.0,0.0,0.0,
matrix_edge_65_50000.csv,2/matrix_edge_65_50000.csv,2,0.3179440498352051,73,219,15987.0,0.9590292112341278,15332.0,655.0,197.0,218.0,210.02739726027397,4.274718937295083,32.0,73.0,70.00913242009132,4.824775166957385,0,0.012438297271728516,1.1444091796875e-05,0.01244974136352539,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15332.0,0.0,0.0,0.0,
matrix_edge_7_215000.csv,2/matrix_edge_7_215000.csv,2,0.3280158042907715,41,390,15990.0,0.9621638524077548,15385.0,605.0,359.0,385.0,375.2439024390244,6.331417934685136,33.0,41.0,39.44871794871795,0.8109417744035112,0,0.039133310317993164,1.9550323486328125e-05,0.03915286064147949,0.0,0.0,0.0,0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15385.0,0.0,0.0,0.0,
matrix_edge_8_1250000.csv,2/matrix_edge_8_1250000.csv,2,0.31973695755004883,93,172,15996.0,0.8965991497874468,14342.0,1654.0,129.0,170.0,154.21505376344086,13.580385493733223,39.0,93.0,83.38372093023256,14.425565649020944,0,0.010350942611694336,1.0251998901367188e-05,0.010361194610595703,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14342.0,0.0,0.0,0.0,
matrix_edge_67_225000.csv,2/matrix_edge_67_225000.csv,2,0.3244137763977051,97,165,16005.0,0.9497656982193065,15201.0,804.0,147.0,162.0,156.71134020618555,3.015283279460451,43.0,96.0,92.12727272727273,9.642810879245355,0,0.011586666107177734,1.1682510375976562e-05,0.011598348617553711,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15201.0,0.0,0.0,0.0,
matrix_edge_43_15000.csv,2/matrix_edge_43_15000.csv,2,0.3263082504272461,87,184,16008.0,0.8596326836581709,13761.0,2247.0,151.0,164.0,158.17241379310346,3.1484602934735992,43.0,86.0,74.78804347826087,16.67214770854376,0,0.01295614242553711,1.0967254638671875e-05,0.012967109680175781,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13761.0,0.0,0.0,0.0,
matrix_edge_43_250000.csv,2/matrix_edge_43_250000.csv,2,0.33214545249938965,88,182,16016.0,0.8764985014985015,14038.0,1978.0,150.0,166.0,159.52272727272728,3.018794433993601,41.0,88.0,77.13186813186813,16.083032347076728,0,0.012922525405883789,1.1682510375976562e-05,0.012934207916259766,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14038.0,0.0,0.0,0.0,
matrix_edge_43_40000.csv,2/matrix_edge_43_40000.csv,2,0.333240270614624,44,364,16016.0,0.9647227772227772,15451.0,565.0,335.0,362.0,351.15909090909093,6.445376009266367,39.0,44.0,42.4478021978022,0.7844789720429651,0,0.033095359802246094,1.811981201171875e-05,0.03311347961425781,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15451.0,0.0,0.0,0.0,
matrix_edge_43_195000.csv,2/matrix_edge_43_195000.csv,2,0.31288766860961914,95,169,16055.0,0.8956711304889442,14380.0,1675.0,138.0,165.0,151.3684210526316,7.472127339694461,45.0,95.0,85.08875739644971,16.038354295722115,0,0.014093875885009766,1.0967254638671875e-05,0.014104843139648438,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14380.0,0.0,0.0,0.0,
matrix_edge_67_525000.csv,2/matrix_edge_67_525000.csv,2,0.3195343017578125,94,171,16074.0,0.858093816100535,13793.0,2281.0,130.0,161.0,146.7340425531915,10.159552188902829,45.0,93.0,80.6608187134503,18.221240655499138,0,0.010871171951293945,1.049041748046875e-05,0.010881662368774414,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13793.0,0.0,0.0,0.0,
matrix_edge_21_105000.csv,2/matrix_edge_21_105000.csv,2,0.32529783248901367,93,173,16089.0,0.9025421095158183,14521.0,1568.0,149.0,161.0,156.13978494623655,2.6623273747843395,46.0,93.0,83.9364161849711,14.906704194114683,0,0.012359857559204102,1.1682510375976562e-05,0.012371540069580078,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14521.0,0.0,0.0,0.0,
matrix_edge_26_65000.csv,2/matrix_edge_26_65000.csv,2,0.3248913288116455,87,185,16095.0,0.8260329294812053,13295.0,2800.0,115.0,181.0,152.816091954023,27.077805619011478,37.0,86.0,71.86486486486487,16.603096686351407,0,0.013734579086303711,1.0251998901367188e-05,0.013744831085205078,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13295.0,0.0,0.0,0.0,
matrix_edge_7_185000.csv,2/matrix_edge_7_185000.csv,2,0.33353257179260254,41,393,16113.0,0.9677899832433439,15594.0,519.0,365.0,392.0,380.3414634146341,6.268814631396261,37.0,41.0,39.6793893129771,0.7775525205584215,0,0.037195444107055664,1.8596649169921875e-05,0.037214040756225586,0.0,0.0,0.0,0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15594.0,0.0,0.0,0.0,
matrix_edge_33_115000.csv,2/matrix_edge_33_115000.csv,2,0.32637548446655273,81,199,16119.0,0.8453998386996712,13627.0,2492.0,154.0,179.0,168.23456790123456,6.94292713190695,40.0,81.0,68.47738693467336,16.33223655721513,0,0.01723480224609375,1.239776611328125e-05,0.01724720001220703,0.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13627.0,0.0,0.0,0.0,
matrix_edge_67_85000.csv,2/matrix_edge_67_85000.csv,2,0.32508420944213867,104,155,16120.0,0.9183002481389578,14803.0,1317.0,135.0,148.0,142.33653846153845,2.976221717221211,46.0,103.0,95.50322580645161,14.80382435050566,0,0.008975028991699219,1.1444091796875e-05,0.008986473083496094,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14803.0,0.0,0.0,0.0,
matrix_edge_8_285000.csv,2/matrix_edge_8_285000.csv,2,0.32661986351013184,99,163,16137.0,0.9483795005267398,15304.0,833.0,143.0,162.0,154.58585858585857,5.608453397805458,60.0,99.0,93.88957055214723,8.292953720518799,0,0.007733345031738281,1.0728836059570312e-05,0.0077440738677978516,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15304.0,0.0,0.0,0.0,
matrix_edge_66_80000.csv,2/matrix_edge_66_80000.csv,2,0.32003307342529297,85,190,16150.0,0.8730650154798761,14100.0,2050.0,145.0,183.0,165.88235294117646,13.91183310516701,38.0,85.0,74.21052631578948,14.90312205852897,0,0.014173030853271484,1.2159347534179688e-05,0.014185190200805664,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,
matrix_edge_65_20000.csv,2/matrix_edge_65_20000.csv,2,0.32045793533325195,80,202,16160.0,0.9061881188118812,14644.0,1516.0,173.0,190.0,183.05,3.9525308347943344,38.0,80.0,72.4950495049505,12.435277001597518,0,0.010850906372070312,1.1920928955078125e-05,0.01086282730102539,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14644.0,0.0,0.0,0.0,
matrix_edge_8_1390000.csv,2/matrix_edge_8_1390000.csv,2,0.32006192207336426,86,188,16168.0,0.8419717961405245,13613.0,2555.0,132.0,180.0,158.2906976744186,19.02621586682241,40.0,85.0,72.40957446808511,17.00210605946276,0,0.009746074676513672,1.1682510375976562e-05,0.009757757186889648,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13613.0,0.0,0.0,0.0,
matrix_edge_65_95000.csv,2/matrix_edge_65_95000.csv,2,0.32575345039367676,98,165,16170.0,0.9686456400742115,15663.0,507.0,151.0,165.0,159.8265306122449,2.7958625050281127,82.0,97.0,94.92727272727272,1.4875794304787462,0,0.010219812393188477,1.1205673217773438e-05,0.01023101806640625,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15663.0,0.0,0.0,0.0,
matrix_edge_8_960000.csv,2/matrix_edge_8_960000.csv,2,0.31803154945373535,103,157,16171.0,0.9212169933832168,14897.0,1274.0,132.0,155.0,144.63106796116506,6.555202915793372,47.0,102.0,94.88535031847134,13.855472442216549,0,0.008354425430297852,1.1682510375976562e-05,0.008366107940673828,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14897.0,0.0,0.0,0.0,
matrix_edge_8_590000.csv,2/matrix_edge_8_590000.csv,2,0.3315107822418213,103,157,16171.0,0.9629583822892833,15572.0,599.0,143.0,156.0,151.18446601941747,3.048945616940209,43.0,102.0,99.18471337579618,6.217728563127016,0,0.01089167594909668,1.1205673217773438e-05,0.010902881622314453,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15572.0,0.0,0.0,0.0,
matrix_edge_7_165000.csv,2/matrix_edge_7_165000.csv,2,0.33060717582702637,49,331,16219.0,0.9668906837659536,15682.0,537.0,292.0,329.0,320.0408163265306,6.461689877137781,45.0,49.0,47.37764350453172,0.6991461385590558,0,0.03427839279174805,1.811981201171875e-05,0.034296512603759766,0.0,0.0,0.0,0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15682.0,0.0,0.0,0.0,
matrix_edge_26_190000.csv,2/matrix_edge_26_190000.csv,2,0.3206348419189453,68,239,16252.0,0.9192099433915826,14939.0,1313.0,194.0,236.0,219.69117647058823,13.50409235678662,29.0,68.0,62.50627615062761,8.777047993978066,0,0.0130615234375,1.239776611328125e-05,0.013073921203613281,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14939.0,0.0,0.0,0.0,
matrix_edge_21_250000.csv,2/matrix_edge_21_250000.csv,2,0.32383227348327637,86,189,16254.0,0.8692629506582995,14129.0,2125.0,157.0,172.0,164.2906976744186,3.8394109258369893,42.0,86.0,74.75661375661376,15.960732938708142,0,0.012341499328613281,1.049041748046875e-05,0.01235198974609375,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14129.0,0.0,0.0,0.0,
matrix_edge_30_50000.csv,2/matrix_edge_30_50000.csv,2,0.3340151309967041,43,378,16254.0,0.9649932324350929,15685.0,569.0,354.0,373.0,364.7674418604651,4.802311504005494,38.0,43.0,41.49470899470899,0.739099656040582,0,0.03652381896972656,1.7642974853515625e-05,0.03654146194458008,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15685.0,0.0,0.0,0.0,
matrix_edge_33_305000.csv,2/matrix_edge_33_305000.csv,2,0.3211522102355957,101,161,16261.0,0.8624930816062972,14025.0,2236.0,107.0,161.0,138.86138613861385,22.717389728981228,57.0,101.0,87.11180124223603,16.893526191719392,0,0.007930755615234375,1.2159347534179688e-05,0.007942914962768555,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14025.0,0.0,0.0,0.0,
matrix_edge_66_115000.csv,2/matrix_edge_66_115000.csv,2,0.32459139823913574,75,217,16275.0,0.8995391705069125,14640.0,1635.0,174.0,213.0,195.2,13.997142565538153,34.0,75.0,67.46543778801843,11.859778050512581,0,0.012720108032226562,1.2636184692382812e-05,0.012732744216918945,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14640.0,0.0,0.0,0.0,
matrix_edge_8_1665000.csv,2/matrix_edge_8_1665000.csv,2,0.3243749141693115,89,183,16287.0,0.8830355498250139,14382.0,1905.0,149.0,171.0,161.59550561797752,5.59035907898508,42.0,89.0,78.59016393442623,15.79276003021741,0,0.01628422737121582,1.2636184692382812e-05,0.016296863555908203,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14382.0,0.0,0.0,0.0,
matrix_edge_8_1265000.csv,2/matrix_edge_8_1265000.csv,2,0.3263254165649414,91,179,16289.0,0.8851986002823992,14419.0,1870.0,151.0,166.0,158.45054945054946,3.986967054229403,43.0,90.0,80.55307262569832,16.054419640719253,0,0.01190805435180664,1.2159347534179688e-05,0.01192021369934082,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14419.0,0.0,0.0,0.0,
matrix_edge_19_25000.csv,2/matrix_edge_19_25000.csv,2,0.34131836891174316,43,379,16297.0,0.9647174326563172,15722.0,575.0,354.0,374.0,365.6279069767442,5.304772996979815,33.0,43.0,41.482849604221634,0.8512578345389602,0,0.036839962005615234,2.002716064453125e-05,0.036859989166259766,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15722.0,0.0,0.0,0.0,
matrix_edge_8_1425000.csv,2/matrix_edge_8_1425000.csv,2,0.3254365921020508,82,199,16318.0,0.928483882828778,15151.0,1167.0,151.0,198.0,184.76829268292684,12.210849614362655,45.0,82.0,76.1356783919598,9.42554443288913,0,0.019266128540039062,1.2159347534179688e-05,0.019278287887573242,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.0,0.0,0.0,0.0,
matrix_edge_65_265000.csv,2/matrix_edge_65_265000.csv,2,0.3224670886993408,94,174,16356.0,0.9096967473709954,14879.0,1477.0,145.0,167.0,158.2872340425532,5.007701176476453,46.0,94.0,85.51149425287356,14.548270231636666,0,0.012708663940429688,1.2159347534179688e-05,0.012720823287963867,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14879.0,0.0,0.0,0.0,
matrix_edge_8_595000.csv,2/matrix_edge_8_595000.csv,2,0.32079219818115234,94,174,16356.0,0.8639031548055759,14130.0,2226.0,132.0,166.0,150.31914893617022,10.753735388580344,44.0,94.0,81.20689655172414,17.461707156099898,0,0.011037826538085938,1.2636184692382812e-05,0.01105046272277832,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14130.0,0.0,0.0,0.0,
matrix_edge_8_990000.csv,2/matrix_edge_8_990000.csv,2,0.32691502571105957,101,162,16362.0,0.9163916391639164,14994.0,1368.0,131.0,162.0,148.45544554455446,10.643200546395663,56.0,100.0,92.55555555555556,13.403058431143318,0,0.0073931217193603516,1.0967254638671875e-05,0.0074040889739990234,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14994.0,0.0,0.0,0.0,
matrix_edge_8_1185000.csv,2/matrix_edge_8_1185000.csv,2,0.3280191421508789,98,167,16366.0,0.932420872540633,15260.0,1106.0,146.0,163.0,155.71428571428572,4.393873285494199,47.0,97.0,91.37724550898204,12.401765745666381,0,0.011558771133422852,1.0967254638671875e-05,0.011569738388061523,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15260.0,0.0,0.0,0.0,
matrix_edge_65_340000.csv,2/matrix_edge_65_340000.csv,2,0.33558154106140137,49,334,16366.0,0.9670658682634731,15827.0,539.0,308.0,333.0,323.0,5.642405045180428,44.0,49.0,47.38622754491018,0.7365086897109369,0,0.031167268753051758,1.621246337890625e-05,0.031183481216430664,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15827.0,0.0,0.0,0.0,
